s,a,r,sp,episode_index
21708,3,-25,21706,64
21706,3,-25,21703,64
21703,6,-100,21701,64
21701,4,0,21699,64
21699,2,-100,21697,64
21697,5,-25,21695,64
21695,5,-25,22193,64
22193,1,-225,22190,64
22190,6,-100,22189,64
22189,5,-25,22687,64
22687,6,-100,23186,64
23186,6,-100,23685,64
23685,7,-225,24185,64
24185,4,0,24684,64
24684,4,0,24684,64
24684,2,-100,24684,64
24684,3,-25,24684,64
24684,2,-100,24684,64
24684,1,-225,24683,64
24683,5,-25,24683,64
24683,1,-225,24683,64
24683,4,0,25183,64
25183,4,0,25183,64
25183,7,-225,25684,64
25684,6,-100,26185,64
26185,7,-225,26686,64
26686,6,-100,27188,64
27188,4,0,27690,64
27690,5,-25,27692,64
27692,2,-100,27694,64
27694,4,0,27696,64
27696,1,-225,27698,64
27698,6,-100,28200,64
28200,5,-25,28202,64
28202,5,-25,28204,64
28204,2,-100,28207,64
28207,2,-100,27709,64
27709,1,-225,27210,64
27210,7,-225,27712,64
27712,4,0,27714,64
27714,1,-225,27216,64
27216,3,-25,26717,64
26717,5,-25,26718,64
26718,1,-225,26219,64
26219,6,-100,26721,64
26721,3,-25,26221,64
26221,2,-100,25722,64
25722,5,-25,25723,64
25723,6,-100,25723,64
25723,2,-100,25224,64
25224,6,-100,25724,64
25724,4,0,25224,64
25224,7,-225,25225,64
25225,5,-25,25225,64
25225,2,-100,24725,64
24725,3,-25,24724,64
24724,1,-225,23724,64
23724,2,-100,23223,64
23223,4,0,23221,64
23221,4,0,23220,64
23220,7,-225,23219,64
23219,7,-225,23218,64
23218,4,0,23217,64
23217,4,0,23215,64
23215,7,-225,23214,64
23214,1,-225,22713,64
22713,3,-25,22711,64
22711,3,-25,22709,64
22709,3,-25,22207,64
22207,5,-25,22206,64
22206,3,-25,22204,64
22204,5,-25,22202,64
22202,1,-225,22200,64
22200,3,-25,22198,64
22198,2,-100,21696,64
21696,7,-225,22194,64
22194,6,-100,22692,64
22692,1,-225,22190,64
22190,2,-100,22188,64
22188,6,-100,22687,64
22687,1,-225,22685,64
22685,1,-225,22683,64
22683,6,-100,23182,64
23182,2,-100,23181,64
23181,7,-225,23680,64
23680,4,0,23679,64
23679,4,0,24178,64
24178,7,-225,24678,64
24678,5,-25,25178,64
25178,7,-225,25679,64
25679,6,-100,26180,64
26180,7,-225,26681,64
26681,7,-225,27183,64
27183,7,-225,28185,64
28185,7,-225,28687,64
28687,6,-100,29190,64
29190,5,-25,29193,64
29193,2,-100,29196,64
29196,7,-225,29699,64
29699,7,-225,29703,64
29703,3,-25,29706,64
29706,1,-225,29209,64
29209,2,-100,29212,64
29212,1,-225,28715,64
28715,2,-100,28217,64
28217,6,-100,28220,64
28220,5,-25,28222,64
28222,7,-225,28725,64
28725,4,0,28227,64
28227,1,-225,27729,64
27729,6,-100,27731,64
27731,5,-25,27733,64
27733,3,-25,27235,64
27235,5,-25,27236,64
27236,7,-225,27238,64
27238,6,-100,27239,64
27239,1,-225,26240,64
26240,2,-100,25741,64
25741,2,-100,25241,64
25241,4,0,24741,64
24741,4,0,24240,64
24240,3,-25,23739,64
23739,1,-225,23238,64
23238,7,-225,23237,64
23237,7,-225,23235,64
23235,7,-225,23234,64
23234,6,-100,23233,64
23233,5,-25,22731,64
22731,1,-225,22229,64
22229,2,-100,21727,64
21727,1,-225,21225,64
21225,7,-225,21222,64
21222,5,-25,21219,64
21219,1,-225,20716,64
20716,1,-225,20213,64
20213,6,-100,20710,64
20710,7,-225,20707,64
20707,5,-25,21204,64
21204,7,-225,21202,64
21202,1,-225,21199,64
21199,5,-25,21197,64
21197,5,-25,21694,64
21694,2,-100,21191,64
21191,2,-100,21189,64
21189,6,-100,21686,64
21686,7,-225,22184,64
22184,2,-100,22182,64
22182,6,-100,22681,64
22681,4,0,22679,64
22679,1,-225,22678,64
22678,7,-225,23176,64
23176,1,-225,23175,64
23175,5,-25,23675,64
23675,3,-25,24174,64
24174,2,-100,24173,64
24173,4,0,24173,64
24173,3,-25,24672,64
24672,3,-25,24672,64
24672,1,-225,24672,64
24672,2,-100,24672,64
24672,7,-225,25172,64
25172,2,-100,25172,64
25172,3,-25,25673,64
25673,2,-100,25673,64
25673,1,-225,25674,64
25674,5,-25,26175,64
26175,6,-100,26676,64
26676,1,-225,26677,64
26677,6,-100,27179,64
27179,4,0,27681,64
27681,5,-25,28183,64
28183,7,-225,28685,64
28685,7,-225,29188,64
29188,2,-100,28691,64
28691,3,-25,28694,64
28694,4,0,29197,64
29197,3,-25,29200,64
29200,7,-225,29203,64
29203,7,-225,29706,64
29706,2,-100,29209,64
29209,1,-225,29212,64
29212,6,-100,29215,64
29215,7,-225,29218,64
29218,1,-225,29221,64
29221,6,-100,29224,64
29224,3,-25,28727,64
28727,6,-100,28729,64
28729,2,-100,28232,64
28232,3,-25,27734,64
27734,2,-100,27235,64
27235,7,-225,27237,64
27237,3,-25,26738,64
26738,3,-25,26239,64
26239,1,-225,25739,64
25739,5,-25,25240,64
25240,7,-225,25240,64
25240,6,-100,25240,64
25240,5,-25,25240,64
25240,2,-100,24240,64
24240,6,-100,24239,64
24239,6,-100,24239,64
24239,6,-100,24238,64
24238,4,0,23738,64
23738,5,-25,23737,64
23737,7,-225,23736,64
23736,3,-25,23235,64
23235,4,0,22733,64
22733,2,-100,22231,64
22231,5,-25,22229,64
22229,1,-225,21727,64
21727,6,-100,21724,64
21724,5,-25,21722,64
21722,5,-25,21720,64
21720,5,-25,21717,64
21717,5,-25,21715,64
21715,1,-225,21212,64
21212,2,-100,20709,64
20709,7,-225,21207,64
21207,6,-100,21204,64
21204,6,-100,21702,64
21702,4,0,21699,64
21699,2,-100,21197,64
21197,3,-25,21194,64
21194,6,-100,21692,64
21692,3,-25,21690,64
21690,1,-225,21688,64
21688,6,-100,22186,64
22186,6,-100,22684,64
22684,7,-225,23183,64
23183,3,-25,23182,64
23182,3,-25,23180,64
23180,6,-100,23680,64
23680,7,-225,24679,64
24679,5,-25,24679,64
24679,5,-25,25179,64
25179,3,-25,25180,64
25180,2,-100,25180,64
25180,7,-225,25681,64
25681,3,-25,26182,64
26182,2,-100,26182,64
26182,5,-25,26183,64
26183,4,0,26684,64
26684,1,-225,26685,64
26685,1,-225,26186,64
26186,1,-225,26187,64
26187,6,-100,26689,64
26689,4,0,26690,64
26690,4,0,27192,64
27192,5,-25,27193,64
27193,4,0,27695,64
27695,7,-225,27697,64
27697,6,-100,28200,64
28200,6,-100,28702,64
25343,3,-25,24694,65
24694,5,-25,25194,65
25194,4,0,25195,65
25195,5,-25,25695,65
25695,5,-25,25696,65
25696,6,-100,26196,65
26196,5,-25,26698,65
26698,3,-25,26199,65
26199,5,-25,26700,65
26700,5,-25,26701,65
26701,6,-100,27203,65
27203,6,-100,27704,65
27704,6,-100,27706,65
27706,3,-25,27708,65
27708,3,-25,27210,65
27210,6,-100,27712,65
27712,5,-25,27714,65
27714,4,0,27716,65
27716,5,-25,27718,65
27718,5,-25,27720,65
27720,3,-25,27222,65
27222,6,-100,27723,65
27723,5,-25,27725,65
27725,3,-25,27227,65
27227,6,-100,27228,65
27228,3,-25,26730,65
26730,3,-25,26231,65
26231,4,0,26232,65
26232,6,-100,26232,65
26232,6,-100,26233,65
26233,6,-100,26234,65
26234,3,-25,25735,65
25735,3,-25,25235,65
25235,3,-25,24735,65
24735,3,-25,24234,65
24234,4,0,24234,65
24234,3,-25,23733,65
23733,3,-25,23231,65
23231,2,-100,22730,65
22730,3,-25,22228,65
22228,4,0,21726,65
21726,4,0,21723,65
21723,3,-25,21221,65
21221,2,-100,20718,65
20718,2,-100,20215,65
20215,5,-25,20211,65
20211,2,-100,20208,65
20208,5,-25,20205,65
20205,3,-25,20201,65
20201,5,-25,20198,65
20198,5,-25,20195,65
20195,5,-25,20692,65
20692,5,-25,21189,65
21189,5,-25,21186,65
21186,3,-25,21184,65
21184,3,-25,21181,65
21181,3,-25,21679,65
21679,5,-25,22177,65
22177,3,-25,22175,65
22175,3,-25,22173,65
22173,5,-25,22671,65
22671,2,-100,22670,65
22670,2,-100,22668,65
22668,3,-25,23167,65
23167,5,-25,23666,65
23666,4,0,24165,65
24165,5,-25,24665,65
24665,2,-100,24665,65
24665,2,-100,24665,65
24665,2,-100,24665,65
24665,4,0,25165,65
25165,4,0,25665,65
25665,4,0,26166,65
26166,3,-25,26167,65
26167,3,-25,26668,65
26668,3,-25,26670,65
26670,4,0,27171,65
27171,5,-25,27673,65
27673,3,-25,27675,65
27675,5,-25,28178,65
28178,5,-25,28680,65
28680,5,-25,29183,65
29183,5,-25,29686,65
29686,3,-25,29690,65
29690,3,-25,29693,65
29693,4,0,29696,65
29696,6,-100,30200,65
30200,4,0,30204,65
30204,5,-25,30207,65
30207,5,-25,30711,65
30711,5,-25,30715,65
30715,3,-25,30219,65
30219,6,-100,30223,65
30223,4,0,30227,65
30227,4,0,30230,65
30230,5,-25,29734,65
29734,6,-100,29737,65
29737,5,-25,29741,65
29741,3,-25,29244,65
29244,4,0,28746,65
28746,4,0,28249,65
28249,6,-100,28251,65
28251,3,-25,27753,65
27753,4,0,27254,65
27254,3,-25,26756,65
26756,4,0,26256,65
26256,4,0,25757,65
25757,5,-25,25257,65
25257,4,0,24756,65
24756,5,-25,24256,65
24256,3,-25,23755,65
23755,2,-100,22753,65
22753,3,-25,22251,65
22251,4,0,21749,65
21749,5,-25,21246,65
21246,2,-100,20743,65
20743,4,0,20240,65
20240,2,-100,19736,65
19736,5,-25,19232,65
19232,3,-25,18728,65
18728,4,0,18723,65
18723,3,-25,18219,65
18219,3,-25,18214,65
18214,5,-25,18209,65
18209,3,-25,17704,65
17704,2,-100,17699,65
17699,2,-100,17193,65
17193,5,-25,17688,65
17688,4,0,17683,65
17683,4,0,18178,65
18178,2,-100,18173,65
18173,4,0,18169,65
18169,5,-25,18664,65
18664,5,-25,19160,65
19160,3,-25,19657,65
19657,4,0,20153,65
20153,3,-25,20650,65
20650,3,-25,20647,65
20647,5,-25,21645,65
21645,3,-25,22143,65
22143,4,0,22641,65
22641,2,-100,23140,65
23140,5,-25,23639,65
23639,2,-100,24139,65
24139,2,-100,24138,65
24138,5,-25,25138,65
25138,5,-25,26139,65
26139,4,0,26640,65
26640,4,0,27142,65
27142,5,-25,28144,65
28144,4,0,28647,65
28647,5,-25,29150,65
29150,4,0,29653,65
29653,6,-100,30657,65
30657,3,-25,31162,65
31162,5,-25,31667,65
31667,6,-100,32172,65
32172,3,-25,32677,65
32677,4,0,32683,65
32683,4,0,33188,65
33188,5,-25,33194,65
33194,3,-25,33200,65
33200,3,-25,33206,65
33206,4,0,33212,65
33212,6,-100,33718,65
33718,3,-25,33224,65
33224,4,0,33230,65
33230,4,0,32735,65
32735,6,-100,32740,65
32740,6,-100,32746,65
32746,4,0,32251,65
32251,5,-25,31756,65
31756,3,-25,31260,65
31260,3,-25,30764,65
30764,3,-25,29768,65
29768,4,0,29271,65
29271,6,-100,28774,65
28774,4,0,28276,65
28276,6,-100,27778,65
27778,6,-100,27780,65
27780,4,0,26781,65
26781,5,-25,26282,65
26282,3,-25,25282,65
25282,5,-25,24782,65
24782,5,-25,24281,65
24281,5,-25,23780,65
23780,3,-25,22779,65
22779,3,-25,21777,65
21777,3,-25,21274,65
21274,5,-25,20771,65
20771,5,-25,20268,65
20268,3,-25,19264,65
19264,4,0,18759,65
18759,5,-25,18255,65
18255,3,-25,17749,65
17749,4,0,17244,65
17244,3,-25,16738,65
16738,2,-100,16232,65
16232,3,-25,15725,65
15725,5,-25,15719,65
15719,4,0,15212,65
15212,3,-25,15205,65
15205,2,-100,14698,65
14698,4,0,14691,65
14691,3,-25,14684,65
14684,4,0,15177,65
15177,5,-25,15670,65
15670,5,-25,16164,65
16164,3,-25,16158,65
16158,4,0,16652,65
16652,4,0,17147,65
17147,2,-100,17642,65
17642,5,-25,18137,65
18137,2,-100,18633,65
18633,2,-100,19129,65
19129,4,0,19625,65
19625,5,-25,20622,65
20622,2,-100,21119,65
21119,5,-25,22117,65
22117,2,-100,22616,65
22616,3,-25,23114,65
23114,4,0,24114,65
24114,4,0,24614,65
24614,5,-25,25614,65
25614,5,-25,26615,65
26615,5,-25,27617,65
27617,6,-100,28620,65
28620,6,-100,29623,65
29623,3,-25,30127,65
30127,5,-25,31132,65
31132,6,-100,32137,65
32137,5,-25,33143,65
33143,3,-25,33649,65
33649,5,-25,34155,65
34155,5,-25,34662,65
34662,6,-100,35670,65
35670,4,0,36178,65
36178,5,-25,36686,65
36686,4,0,36694,65
36694,4,0,36703,65
36703,4,0,36711,65
36711,3,-25,36719,65
36719,6,-100,36727,65
36727,5,-25,36736,65
36736,5,-25,36744,65
36744,4,0,36252,65
36252,3,-25,35759,65
35759,4,0,34766,65
34766,5,-25,34773,65
34773,3,-25,33779,65
33779,4,0,33285,65
33285,4,0,32290,65
32290,4,0,31794,65
31794,3,-25,30798,65
30798,5,-25,29802,65
29802,5,-25,29305,65
29305,3,-25,28307,65
28307,4,0,27309,65
27309,6,-100,26810,65
26810,6,-100,26311,65
26311,6,-100,25811,65
25811,3,-25,24811,65
24811,5,-25,23810,65
23810,3,-25,22809,65
22809,3,-25,21807,65
21807,5,-25,21304,65
21304,3,-25,20301,65
20301,2,-100,19296,65
19296,2,-100,17791,65
17791,2,-100,16786,65
16786,4,0,16279,65
16279,5,-25,15773,65
15773,2,-100,14765,65
14765,4,0,14258,65
14258,5,-25,13750,65
13750,3,-25,13241,65
13241,2,-100,12232,65
12232,5,-25,12223,65
12223,3,-25,11714,65
11714,5,-25,11705,65
11705,3,-25,11695,65
11695,2,-100,11686,65
11686,4,0,11677,65
11677,3,-25,11667,65
11667,4,0,12158,65
12158,5,-25,12650,65
12650,5,-25,13642,65
13642,5,-25,14134,65
14134,2,-100,14627,65
14627,3,-25,15120,65
15120,4,0,16114,65
16114,4,0,16608,65
16608,4,0,17603,65
17603,4,0,18598,65
18598,3,-25,19094,65
19094,4,0,20091,65
20091,4,0,21088,65
21088,5,-25,22086,65
22086,5,-25,23085,65
23085,4,0,24084,65
24084,2,-100,24584,65
24584,2,-100,25084,65
25084,5,-25,26085,65
26085,5,-25,27087,65
27087,6,-100,28590,65
28590,4,0,29593,65
29593,6,-100,30597,65
30597,6,-100,31602,65
31602,5,-25,32607,65
32607,4,0,33614,65
33614,3,-25,34120,65
34120,5,-25,35128,65
35128,3,-25,35635,65
35635,3,-25,36143,65
36143,4,0,37152,65
37152,3,-25,37161,65
37161,5,-25,38170,65
38170,6,-100,38680,65
38680,6,-100,39190,65
39190,6,-100,39700,65
39700,4,0,39710,65
39710,5,-25,39721,65
39721,4,0,39731,65
39731,4,0,39242,65
39242,6,-100,39252,65
39252,5,-25,39262,65
39262,4,0,38271,65
38271,5,-25,38280,65
38280,6,-100,37789,65
37789,3,-25,36797,65
36797,3,-25,35805,65
35805,5,-25,35312,65
35312,3,-25,34318,65
34318,6,-100,33324,65
33324,5,-25,32830,65
32830,4,0,31834,65
31834,5,-25,30839,65
30839,4,0,30342,65
30342,5,-25,29345,65
29345,6,-100,28848,65
28848,6,-100,28350,65
28350,6,-100,27352,65
27352,3,-25,26353,65
26353,5,-25,25853,65
25853,6,-100,24853,65
24853,2,-100,23852,65
23852,3,-25,22850,65
22850,4,0,21848,65
21848,4,0,20845,65
20845,2,-100,19341,65
19341,3,-25,18336,65
18336,3,-25,17331,65
17331,4,0,16325,65
16325,4,0,15318,65
15318,2,-100,14311,65
14311,5,-25,13802,65
13802,5,-25,12794,65
12794,3,-25,11785,65
11785,4,0,11275,65
11275,3,-25,10265,65
10265,4,0,9754,65
9754,3,-25,9243,65
9243,3,-25,8731,65
8731,2,-100,7719,65
7719,3,-25,7707,65
7707,3,-25,7695,65
7695,5,-25,7682,65
7682,2,-100,7670,65
7670,2,-100,7658,65
7658,2,-100,7646,65
7646,5,-25,8635,65
8635,4,0,9123,65
9123,4,0,10113,65
10113,5,-25,11103,65
11103,2,-100,11594,65
11594,5,-25,12585,65
12585,5,-25,13577,65
13577,5,-25,14570,65
14570,3,-25,15563,65
15563,4,0,16057,65
16057,2,-100,17051,65
17051,3,-25,17546,65
17546,5,-25,18542,65
18542,3,-25,19538,65
19538,2,-100,20035,65
20035,3,-25,20532,65
20532,4,0,21530,65
21530,2,-100,22028,65
22028,2,-100,22527,65
22527,3,-25,23526,65
23526,3,-25,24025,65
24025,4,0,25025,65
25025,3,-25,25526,65
25526,5,-25,26527,65
26527,6,-100,27529,65
27529,6,-100,29032,65
29032,3,-25,29535,65
29535,5,-25,30539,65
30539,4,0,31544,65
31544,3,-25,32049,65
32049,5,-25,33055,65
33055,3,-25,34061,65
34061,6,-100,35069,65
35069,3,-25,36077,65
36077,4,0,37085,65
37085,5,-25,38095,65
38095,3,-25,38605,65
38605,6,-100,40115,65
40115,6,-100,41127,65
41127,6,-100,42139,65
42139,4,0,42651,65
42651,3,-25,43164,65
43164,3,-25,43677,65
43677,4,0,43691,65
43691,4,0,43704,65
43704,4,0,43717,65
43717,6,-100,44231,65
44231,4,0,43744,65
43744,3,-25,43257,65
43257,4,0,42770,65
42770,4,0,42282,65
42282,5,-25,41794,65
41794,5,-25,40805,65
40805,3,-25,39815,65
39815,3,-25,38825,65
38825,6,-100,38335,65
38335,6,-100,37844,65
37844,3,-25,36852,65
36852,6,-100,36360,65
36360,3,-25,34867,65
34867,3,-25,33873,65
33873,6,-100,33379,65
33379,6,-100,32884,65
32884,3,-25,31889,65
31889,6,-100,31393,65
31393,6,-100,30898,65
30898,6,-100,30401,65
30401,6,-100,29905,65
29905,5,-25,29408,65
29408,5,-25,28911,65
28911,6,-100,28913,65
28913,6,-100,28415,65
28415,6,-100,27917,65
27917,6,-100,27919,65
27919,4,0,26920,65
26920,3,-25,26421,65
26421,5,-25,25922,65
25922,4,0,25422,65
25422,3,-25,24422,65
24422,3,-25,23921,65
23921,5,-25,23420,65
23420,5,-25,22918,65
22918,3,-25,22416,65
22416,2,-100,21413,65
21413,4,0,20910,65
20910,4,0,19906,65
19906,4,0,19402,65
19402,3,-25,18398,65
18398,5,-25,17892,65
17892,2,-100,16886,65
16886,4,0,15880,65
15880,4,0,14873,65
14873,3,-25,13865,65
13865,4,0,12856,65
12856,2,-100,11847,65
11847,3,-25,10837,65
10837,2,-100,9326,65
9326,3,-25,8314,65
8314,2,-100,7302,65
7302,3,-25,6288,65
6288,4,0,5275,65
5275,3,-25,4760,65
4760,4,0,4245,65
4245,3,-25,3230,65
3230,5,-25,3215,65
3215,5,-25,3200,65
3200,2,-100,3184,65
3184,5,-25,3669,65
3669,5,-25,4154,65
4154,4,0,4640,65
4640,4,0,5126,65
5126,4,0,5612,65
5612,4,0,6599,65
6599,4,0,7587,65
7587,4,0,8076,65
8076,2,-100,9064,65
9064,2,-100,9554,65
9554,4,0,10543,65
10543,3,-25,11034,65
11034,5,-25,12025,65
12025,4,0,13017,65
13017,2,-100,13509,65
13509,3,-25,14001,65
14001,4,0,25001,65
25001,5,-25,25501,65
25501,3,-25,26002,65
26002,3,-25,26503,65
26503,4,0,27505,65
27505,5,-25,28008,65
28008,6,-100,29011,65
25343,1,-225,24720,66
24720,1,-225,24219,66
24219,1,-225,23718,66
23718,1,-225,23217,66
23217,1,-225,22715,66
22715,1,-225,22213,66
22213,1,-225,21711,66
21711,1,-225,21709,66
21709,1,-225,21206,66
21206,1,-225,20703,66
20703,1,-225,20700,66
20700,1,-225,20197,66
20197,1,-225,20193,66
20193,1,-225,19690,66
19690,1,-225,19686,66
19686,1,-225,19682,66
19682,1,-225,19678,66
19678,1,-225,19674,66
19674,1,-225,19670,66
19670,1,-225,19667,66
19667,1,-225,19663,66
19663,1,-225,19659,66
19659,1,-225,19656,66
19656,1,-225,20152,66
20152,1,-225,20149,66
20149,1,-225,20646,66
20646,1,-225,20643,66
20643,1,-225,21140,66
21140,1,-225,21138,66
21138,1,-225,21635,66
21635,1,-225,22133,66
22133,1,-225,22632,66
22632,1,-225,22630,66
22630,1,-225,23129,66
23129,1,-225,23628,66
23628,1,-225,24127,66
24127,1,-225,24627,66
24627,1,-225,24627,66
24627,1,-225,25127,66
25127,7,-225,26128,66
26128,7,-225,27130,66
27130,7,-225,28132,66
28132,7,-225,29135,66
29135,7,-225,30139,66
30139,7,-225,31144,66
31144,7,-225,32149,66
32149,7,-225,33154,66
33154,7,-225,33661,66
33661,7,-225,34668,66
34668,7,-225,35175,66
35175,7,-225,35683,66
35683,7,-225,36691,66
36691,7,-225,36699,66
36699,7,-225,37208,66
37208,7,-225,37717,66
37717,7,-225,37726,66
37726,7,-225,37735,66
37735,7,-225,37744,66
37744,7,-225,37753,66
37753,7,-225,37762,66
37762,7,-225,37271,66
37271,7,-225,37279,66
37279,7,-225,36788,66
36788,7,-225,36295,66
36295,7,-225,35803,66
35803,7,-225,35310,66
35310,7,-225,34817,66
34817,7,-225,34323,66
34323,7,-225,33329,66
33329,7,-225,32835,66
32835,7,-225,32340,66
32340,7,-225,31845,66
31845,7,-225,30849,66
30849,7,-225,30353,66
30353,7,-225,29856,66
29856,7,-225,29359,66
29359,7,-225,28861,66
28861,7,-225,27863,66
27863,7,-225,27365,66
27365,7,-225,26866,66
26866,7,-225,26367,66
26367,7,-225,25867,66
25867,7,-225,24867,66
24867,1,-225,23866,66
23866,1,-225,22865,66
22865,1,-225,21362,66
21362,1,-225,20359,66
20359,1,-225,18854,66
18854,1,-225,17849,66
17849,1,-225,16343,66
16343,1,-225,15336,66
15336,1,-225,13828,66
13828,1,-225,12820,66
12820,1,-225,11310,66
11310,1,-225,10300,66
10300,1,-225,9289,66
9289,1,-225,8277,66
8277,1,-225,7264,66
7264,1,-225,6251,66
6251,1,-225,5237,66
5237,1,-225,4723,66
4723,1,-225,4208,66
4208,1,-225,3693,66
3693,1,-225,3678,66
3678,1,-225,3663,66
3663,1,-225,3648,66
3648,1,-225,4134,66
4134,1,-225,4119,66
4119,1,-225,4605,66
4605,1,-225,5091,66
5091,1,-225,6078,66
6078,1,-225,6565,66
6565,1,-225,7052,66
7052,1,-225,7540,66
7540,1,-225,8029,66
8029,1,-225,9017,66
9017,1,-225,9007,66
9007,1,-225,25001,66
25001,1,-225,25001,66
25001,7,-225,26002,66
26002,7,-225,27003,66
27003,7,-225,28006,66
28006,7,-225,29009,66
29009,7,-225,30013,66
30013,7,-225,31017,66
31017,7,-225,32523,66
32523,7,-225,33529,66
33529,7,-225,34536,66
34536,7,-225,36044,66
36044,7,-225,37052,66
37052,7,-225,38062,66
38062,7,-225,39572,66
39572,7,-225,40583,66
40583,7,-225,42095,66
42095,7,-225,43108,66
43108,7,-225,44622,66
44622,7,-225,45637,66
45637,7,-225,46652,66
46652,7,-225,47168,66
47168,7,-225,48184,66
48184,7,-225,48701,66
48701,7,-225,48718,66
48718,7,-225,49235,66
49235,7,-225,49252,66
49252,7,-225,48769,66
48769,7,-225,48785,66
48785,7,-225,48302,66
48302,7,-225,47818,66
47818,7,-225,47333,66
47333,7,-225,46849,66
46849,7,-225,45863,66
45863,7,-225,45378,66
45378,7,-225,44891,66
44891,7,-225,44405,66
44405,7,-225,43918,66
43918,7,-225,43931,66
43931,7,-225,43444,66
43444,7,-225,43457,66
43457,7,99775,43470,66
25343,5,-25,25216,67
25216,6,-100,25217,67
25217,5,-25,25217,67
25217,3,-25,24717,67
24717,3,-25,24716,67
24716,6,-100,24716,67
24716,5,-25,24716,67
24716,7,-225,25216,67
25216,2,-100,24716,67
24716,1,-225,24216,67
24216,1,-225,23715,67
23715,1,-225,23214,67
23214,3,-25,23212,67
23212,4,0,23211,67
23211,2,-100,22709,67
22709,1,-225,22207,67
22207,2,-100,21705,67
21705,1,-225,21703,67
21703,6,-100,22201,67
22201,4,0,22199,67
22199,2,-100,21697,67
21697,6,-100,22195,67
22195,1,-225,22192,67
22192,7,-225,22191,67
22191,7,-225,22689,67
22689,4,0,23188,67
23188,2,-100,22686,67
22686,3,-25,22685,67
22685,1,-225,22683,67
22683,3,-25,22682,67
22682,5,-25,23181,67
23181,2,-100,23180,67
23180,7,-225,23679,67
23679,7,-225,24178,67
24178,2,-100,24178,67
24178,7,-225,24678,67
24678,1,-225,24678,67
24678,5,-25,25178,67
25178,4,0,25679,67
25679,3,-25,25679,67
25679,2,-100,25680,67
25680,4,0,26181,67
26181,7,-225,26682,67
26682,4,0,26683,67
26683,1,-225,26684,67
26684,6,-100,27186,67
27186,3,-25,27187,67
27187,2,-100,27189,67
27189,3,-25,27191,67
27191,4,0,27192,67
27192,7,-225,27694,67
27694,1,-225,27696,67
27696,6,-100,28198,67
28198,6,-100,28201,67
28201,7,-225,28703,67
28703,7,-225,29206,67
29206,1,-225,28709,67
28709,2,-100,28211,67
28211,2,-100,28213,67
28213,1,-225,27715,67
27715,1,-225,27217,67
27217,5,-25,27218,67
27218,6,-100,27220,67
27220,4,0,27221,67
27221,2,-100,26723,67
26723,7,-225,26724,67
26724,4,0,26725,67
26725,7,-225,26726,67
26726,3,-25,26227,67
26227,5,-25,26228,67
26228,3,-25,25729,67
25729,3,-25,25229,67
25229,6,-100,25730,67
25730,2,-100,24730,67
24730,7,-225,25230,67
25230,5,-25,24730,67
24730,6,-100,24730,67
24730,6,-100,25230,67
25230,2,-100,24229,67
24229,1,-225,23728,67
23728,6,-100,23728,67
23728,1,-225,23227,67
23227,5,-25,23225,67
23225,6,-100,23224,67
23224,4,0,23223,67
23223,1,-225,22721,67
22721,1,-225,22219,67
22219,5,-25,22217,67
22217,2,-100,21715,67
21715,6,-100,21713,67
21713,2,-100,21711,67
21711,6,-100,21708,67
21708,1,-225,21206,67
21206,5,-25,21703,67
21703,4,0,21701,67
21701,6,-100,21699,67
21699,5,-25,22197,67
22197,6,-100,22695,67
22695,4,0,22694,67
22694,4,0,22692,67
22692,1,-225,22690,67
22690,1,-225,22189,67
22189,6,-100,22687,67
22687,6,-100,23186,67
23186,2,-100,23185,67
23185,3,-25,23184,67
23184,6,-100,23683,67
23683,3,-25,23682,67
23682,1,-225,23682,67
23682,3,-25,24181,67
24181,6,-100,24681,67
24681,4,0,24681,67
24681,3,-25,24680,67
24680,7,-225,25181,67
25181,3,-25,25681,67
25681,2,-100,25682,67
25682,4,0,25682,67
25682,5,-25,26183,67
26183,4,0,26184,67
26184,5,-25,26685,67
26685,5,-25,27187,67
27187,7,-225,27689,67
27689,1,-225,27190,67
27190,2,-100,27192,67
27192,6,-100,27694,67
27694,5,-25,28196,67
28196,3,-25,27698,67
27698,3,-25,27700,67
27700,5,-25,28202,67
28202,5,-25,28205,67
28205,1,-225,27707,67
27707,4,0,27709,67
27709,4,0,27711,67
